date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-06-05,18,14.5,22.7,11.3,0,44,10.8,54.4,1015.2,190
2022-06-06,18.9,12.5,25,5.3,0,252,6.8,25.6,1016.5,569
2022-06-07,15.6,13.5,18.3,7.2,0,272,7.6,29.9,1015.4,91
2022-06-08,17.4,12.8,23.7,7.2,0,268,9.7,45.4,1010.4,558
2022-06-09,14,12,17.3,9.4,0,249,11.9,46.1,1015,108
2022-06-10,16,11.2,21.4,0,0,251,8.3,21.6,1022.9,637
2022-06-11,18.6,11.2,25,0,0,268,6.1,22,1022.5,863
2022-06-12,22.3,14.8,28.5,10.1,0,211,7.6,22,1019.1,922
2022-06-13,18.5,13.4,22.9,0,0,280,12.2,47.5,1018.8,561
2022-06-14,18.3,11,23.9,0,0,56,7.6,25.2,1019.8,898
2022-06-15,21.3,13.4,28.8,0,0,85,7.9,24.5,1015.9,859
2022-06-16,22.6,17.2,28.7,0.1,0,258,11.2,44.3,1016.5,710
2022-06-17,20.7,13.8,26.3,0,0,299,7.6,28.4,1022.4,895
2022-06-18,24.7,14.5,31.9,0,0,185,7.6,24.5,1018.2,869
2022-06-19,28.2,19.4,35.1,0.2,0,149,9.7,29.9,1008.4,887
2022-06-20,24.1,17.3,30.7,0,0,269,13.3,81.4,1009.9,641
2022-06-21,19.7,14.2,25.9,1.7,0,52,10.1,29.2,1012.6,462
2022-06-22,20.3,16.6,23.1,0,0,264,7.2,28.4,1010.9,52
2022-06-23,23.3,18,28.9,1.9,0,52,10.1,38.2,1010.8,795
2022-06-24,18.9,14.4,25.5,17.6,0,245,9.7,57.6,1010.5,177
2022-06-25,19.4,14.4,25.4,0,0,285,7.6,29.2,1013.4,610
2022-06-26,23.5,17.4,29.1,0,0,88,9.7,34.6,1012.4,821
2022-06-27,22.4,16.6,30.1,16.9,0,317,11.5,43.6,1013.8,697
2022-06-28,18.6,16.2,21.8,1.7,0,44,8.6,33.1,1018.6,135
2022-06-29,20.5,16.8,25.3,0,0,258,7.2,26.6,1012.8,313
2022-06-30,22.5,16.2,29.2,0.2,0,128,7.9,29.2,1010.6,653
2022-07-01,15.2,11.5,18.9,3.1,0,264,9.7,41.8,1019.5,107
2022-07-02,17.7,10.3,24.6,0,0,98,11.2,37.1,1021.4,943
2022-07-03,23.2,14.4,30.8,0.4,0,272,7.9,29.5,1017,914
2022-07-04,21.7,17.2,27.2,12.5,0,267,9.4,52.9,1017.3,346
2022-07-05,21,16.2,26.6,0,0,269,9.4,35.6,1018.6,677
2022-07-06,20.5,15,25.5,0,0,287,10.8,37.1,1020.3,821
2022-07-07,16,14.1,19.3,4.3,0,279,10.4,40.7,1021.9,17
2022-07-08,15.5,12.3,19.5,0,0,308,10.1,33.8,1027.9,563
2022-07-09,18.6,12.8,24.2,0.7,0,259,8.6,26.6,1024.3,306
2022-07-10,16.6,11.9,20.6,0,0,310,11.9,39.6,1021.7,539
2022-07-11,17.5,12.4,22,0,0,296,7.6,27.7,1022,260
2022-07-12,18.9,13,25.2,0,0,311,6.8,26.3,1023,741
2022-07-13,23,14.5,30.9,0,0,134,6.8,21.2,1020.8,710
2022-07-14,26.5,19.9,33.8,0.3,0,245,12.2,47.2,1015.2,762
2022-07-15,21.3,16.7,26.3,0,0,350,9.4,32,1018,724
2022-07-16,20.5,15.1,26.5,0,0,324,9.4,38.2,1020.3,902
2022-07-17,20.8,12.5,28,0,0,58,7.2,26.3,1023.5,905
2022-07-18,23.4,13.6,30.8,0,0,108,7.6,26.3,1022,883
2022-07-19,24.9,15.3,33.3,0,0,97,11.2,39.6,1018,898
2022-07-20,27.2,16.6,36.8,0.8,0,340,8.3,51.1,1015,717
2022-07-21,21.4,19.1,24.6,0.7,0,234,7.2,25.6,1019.9,169
2022-07-22,25.1,15.9,32,3.3,0,112,7.6,25.9,1016,855
2022-07-23,22.7,17.6,26.6,0.1,0,231,11.2,86,1016.8,216
2022-07-24,24.9,17.9,30.9,0,0,21,6.8,22,1016.8,765
2022-07-25,26.9,17.9,35.5,22.5,0,239,11.9,48.2,1010.7,837
2022-07-26,20,17.4,23.9,2.7,0,221,9.7,29.9,1014.7,150
2022-07-27,20.9,16.1,25.3,0,0,326,7.6,32,1014,383
2022-07-28,21.6,15,27.8,0,0,65,11.5,37.1,1013.2,798
2022-07-29,21,16.5,27.7,3.2,0,252,10.1,44.6,1014.6,404
2022-07-30,20.4,16.4,25.7,0.4,0,259,13.3,48.2,1016.8,518
2022-07-31,22.2,16.3,28.1,0,0,244,9,30.2,1016.6,424
2022-08-01,22.3,16.7,29,3.9,0,262,11.2,37.1,1015.9,471
2022-08-02,21.8,16.2,28.7,0,0,258,6.1,26.3,1017.1,722
2022-08-03,24.6,15.2,32.5,0,0,115,7.6,28.1,1014.9,874
2022-08-04,26.7,17,34.6,0,0,122,6.5,25.9,1012.8,867
2022-08-05,25.2,17.7,31.6,25,0,231,10.4,54,1013.6,581
2022-08-06,17.4,14.3,20.2,0.5,0,343,8.6,27,1022.2,35
2022-08-07,19,15.2,23.8,0,0,69,12.2,37.8,1020.2,500
2022-08-08,19.8,13.6,25.8,0,0,74,8.6,29.5,1020.9,790
2022-08-09,20.3,13.1,26.4,0,0,73,10.4,37.1,1022.6,851
2022-08-10,20.7,14.6,26.5,0,0,70,14,44.6,1021.6,848
2022-08-11,20.6,14.4,27.4,0,0,64,12.2,37.8,1018.8,811
2022-08-12,19.2,12.8,25.7,0,0,61,10.8,47.2,1016.9,786
2022-08-13,19.6,12.1,26.1,0,0,78,7.9,31.3,1014.4,685
2022-08-14,22.3,12.9,30.4,0.1,0,104,9.4,31.3,1007.9,797
2022-08-15,22.3,18.7,28.1,0,0,236,10.8,51.1,1006.5,296
2022-08-16,22.8,17,30,0,0,210,6.8,22,1009.5,750
2022-08-17,24.1,16.1,31.9,1.9,0,54,6.5,45.4,1008.9,695
2022-08-18,20.5,16.5,26.1,2.4,0,293,9.4,39.6,1010.1,385
2022-08-19,18.5,16.9,22,8.1,0,262,11.5,36,1011.7,94
2022-08-20,17.5,16,21.3,24.9,0,249,9,36.7,1016.3,13
2022-08-21,18.9,14.3,24.7,0,0,283,7.9,28.1,1015.3,640
2022-08-22,18.1,12.4,24.6,0,0,38,7.6,30.6,1014.7,761
2022-08-23,18.4,11.3,25.8,0,0,316,6.1,25.2,1016.8,796
2022-08-24,19.4,11.9,26.2,0,0,81,7.9,27.4,1017.9,768
2022-08-25,21.5,14.8,28.4,0,0,74,8.6,31.7,1014.6,694
2022-08-26,21.4,16.1,28.7,14.5,0,36,7.6,63.7,1011.8,491
2022-08-27,19.6,16.4,24.6,14.6,0,285,7.6,24.5,1012.9,190
2022-08-28,17.9,15.2,20.8,10.7,0,258,5.4,17.6,1016,78
2022-08-29,19,13.6,25.2,0,0,108,5.4,26.3,1018.1,650
2022-08-30,20.2,13.5,26.9,0,0,87,6.8,24.5,1017.3,745
2022-08-31,16.7,14.5,19.7,3.6,0,67,6.8,27.4,1018.1,5
2022-09-01,16.4,11.7,21.3,0,0,79,11.2,32,1018.3,426
2022-09-02,16,10,22,0,0,80,10.4,38.5,1015.1,758
2022-09-03,15.8,11,23.7,5.9,0,131,6.8,56.2,1014.6,325
2022-09-04,18.7,13.7,25.4,0,0,238,7.2,22,1019.1,655
2022-09-05,19.3,12.4,27.1,0,0,92,5.8,20.9,1020,716
2022-09-06,20.4,13.9,28.1,0,0,213,7.9,32.4,1016.9,456
2022-09-07,21.8,16.9,28,0.2,0,216,7.2,37.8,1013.1,485
2022-09-08,17.9,15.2,22.6,2.3,0,244,11.5,41.8,1012,270
2022-09-09,16.3,12.5,19.7,1,0,196,9.4,38.5,1014.3,96
2022-09-10,14.3,12.4,19.5,12.5,0,228,11.9,48.6,1016.3,203
2022-09-11,14.5,10.7,18.8,2.6,0,247,11.2,39.2,1018.3,103
2022-09-12,15.5,8.8,22.4,0,0,112,5.8,18.4,1016.2,743
2022-09-13,18.5,9.7,26.7,0.1,0,191,6.5,21.6,1011,529
2022-09-14,20.5,16.7,26.2,3.4,0,228,11.9,54,1005.9,220
2022-09-15,17.4,13.6,21.4,1.6,0,247,15.8,60.5,1007.1,104
2022-09-16,12.2,9.7,14.5,11.4,0,249,8.6,30.2,1010.6,0
2022-09-17,9,6.5,11.9,7.9,0,276,14.8,45.4,1013.8,161
2022-09-18,9.6,6.9,12,7,0,257,17.3,46.1,1016.2,26
2022-09-19,9.6,6.1,13.5,0.1,0,269,14.4,40.7,1019.2,193
2022-09-20,9.8,6.1,14.2,1.3,0,274,9.7,33.5,1022.4,178
2022-09-21,9.4,3.9,15.4,0,0,79,7.6,30.6,1025,665
2022-09-22,9.3,3,16.5,0,0,80,7.9,28.8,1022.7,687
2022-09-23,10.9,2.8,18.9,0,0,101,5.4,19.1,1017.8,655
2022-09-24,12.7,9.4,15.2,2.3,0,207,4.7,17.6,1013.1,5
2022-09-25,11.8,8.7,15.7,3,0,252,5,20.9,1011.7,51
2022-09-26,12.1,10.4,15.6,3.6,0,248,9,28.1,1007.3,256
2022-09-27,9.6,7.1,11.9,11.4,0,228,14.8,54.7,1001.9,163
2022-09-28,8.3,7.3,9.6,10.2,0,228,9.7,37.4,1000.4,0
2022-09-29,8.5,7,10.3,3.8,0,113,5,16.6,1003.7,0
2022-09-30,10.3,6.9,13.3,0,0,82,4.3,16.2,1011.1,126
2022-10-01,10.8,8,12.7,8.6,0,232,12.6,41,1015,51
2022-10-02,12.6,10.6,18.9,29.6,0,253,9.7,44.6,1020.2,39
2022-10-03,9.8,5.2,15.6,0,0,285,6.8,27.4,1026.3,310
2022-10-04,10,4,16.8,0,0,122,5.4,19.8,1024.1,555
2022-10-05,14.2,5.9,22.6,0,0,205,7.6,23.8,1022.8,572
2022-10-06,14.8,9.6,20.2,0,0,288,7.9,24.5,1028.8,563
2022-10-07,12.9,9.3,18.6,0,0,114,5.4,16.2,1024.3,292
2022-10-08,12.8,8,17.4,2,0,252,7.2,22,1021.7,67
2022-10-09,10,7.1,14,0,0,73,9,31.7,1022.4,9
2022-10-10,13.6,8.8,19.3,0.2,0,228,6.1,21.6,1018.9,169
2022-10-11,13.9,11.4,18,0,0,286,6.5,20.5,1022.8,98
2022-10-12,12.2,7.8,14.9,0,0,42,5.4,16.9,1023.2,0
2022-10-13,12.1,7.5,16,8.8,0,204,5.4,34.9,1020.8,73
2022-10-14,13.9,11.3,18.8,14.9,0,211,7.9,34.6,1016.2,257
2022-10-15,15.4,12.4,19.5,1.1,0,224,11.9,52.9,1012.9,147
2022-10-16,16.9,11.7,25.2,0,0,169,6.8,20.2,1018.8,466
2022-10-17,15.4,8.9,25.2,0,0,210,4.7,19.4,1024.8,596
2022-10-18,15.7,10.3,22.9,0.5,0,246,7.9,32.8,1026.3,359
2022-10-19,14.2,10.4,17.5,0,0,58,6.8,25.2,1024.2,53
2022-10-20,12.1,9.3,16.6,0,0,78,7.9,23.8,1018.4,138
2022-10-21,14.2,12.1,17,7.2,0,184,8.6,33.8,1014,8
2022-10-22,13.9,10.6,18.9,0,0,231,8.3,32.4,1017.4,289
2022-10-23,14.5,7.7,21.5,6.1,0,129,6.8,31,1015.8,457
2022-10-24,14.1,10.7,17.3,8.7,0,210,11.9,36,1017.1,0
2022-10-25,13.6,10.2,19,0.2,0,228,8.6,24.5,1019.5,479
2022-10-26,14.7,10.6,20,0.3,0,195,6.8,32.4,1021,84
2022-10-27,14.3,8.3,22.2,0,0,132,6.1,19.1,1026,581
2022-10-28,16.1,8.9,26.1,0,0,152,4.7,18,1024.9,460
2022-10-29,17.4,11.2,26.2,0,0,166,6.1,15.8,1023.1,405
2022-10-30,14.5,9.2,23.5,0,0,117,4.3,11.9,1021,497
2022-10-31,12.9,7.9,19.6,0,0,141,5,19.4,1019.4,410
2022-11-01,12.7,7.7,18.1,0.2,0,231,7.6,30.6,1020.3,86
2022-11-02,11,6.3,15.4,0,0,232,8.3,31.3,1024.5,203
2022-11-03,9,4.1,13.3,0.5,0,98,5.4,46.4,1014.3,377
2022-11-04,7.9,5.5,12,5.8,0,221,9.7,54,1009.4,2
2022-11-05,7.1,4.4,9.2,1,0,242,7.6,20.9,1018.8,13
2022-11-06,6.5,1.6,10.6,0,0,149,8.3,37.8,1018.2,429
2022-11-07,11.3,7.1,15.4,0,0,230,10.1,33.8,1018.3,459
2022-11-08,9.1,2.8,16,0,0,157,5.8,21.2,1016.3,487
2022-11-09,10.7,4.6,16.9,4.1,0,221,6.8,26.3,1016.2,199
2022-11-10,9.8,4.9,14.1,0,0,257,6.8,28.8,1027.7,396
2022-11-11,6.6,2.8,11.6,0,0,63,4,14.8,1034.3,429
2022-11-12,4.3,1.9,7.9,0,0,349,4.3,20.2,1033.4,136
2022-11-13,4.5,1.1,10.3,0,0,66,6.5,18,1023.1,329
2022-11-14,6.1,2.8,10.9,0,0,113,5.8,19.4,1018.2,388
2022-11-15,7.6,1.7,14.7,1.1,0,130,6.1,21.6,1011.8,492
2022-11-16,7.2,3.3,12,1.3,0,174,6.1,23,1004.5,44
2022-11-17,8.3,3,12.9,9.3,0,177,7.2,31,999.6,145
2022-11-18,6.6,4.8,8.1,8.1,0,254,13.3,40.7,1003.5,0
2022-11-19,6.3,5,9,0.7,0,248,11.5,36.4,1009.9,178
2022-11-20,5.6,3.8,7.7,2.8,0,243,14,55.4,1011.9,38
2022-11-21,4.8,2.7,8.5,1.1,0,228,13.7,47.5,1005.7,238
2022-11-22,5.3,2.9,6.3,2.8,0,225,8.3,23.4,1001.3,0
2022-11-23,5.7,3,9.8,3.5,0,185,7.6,46.1,1005.4,313
2022-11-24,6,2.1,9,2.8,0,238,13.3,58.7,1015.3,146
2022-11-25,5.1,0.4,11.1,5.6,0,217,6.8,21.2,1020.5,223
2022-11-26,4.7,0.1,7,0,0,240,6.5,20.2,1031,65
2022-11-27,0.5,-2.1,4.9,0,0,93,6.5,22.7,1027.1,345
2022-11-28,3.7,0.6,6.4,3.8,0,97,4.7,22.3,1016.1,0
2022-11-29,4.9,2.1,5.9,1.9,0,115,6.5,19.4,1017.2,0
2022-11-30,2.3,1.3,3.7,0,0,66,7.6,22.3,1021.8,0
2022-12-01,2.1,0.9,3,0,0,53,5.4,14,1022.2,0
2022-12-02,2.3,1.1,3,1.1,0,45,4.3,18.7,1019.3,0
2022-12-03,0.1,-0.5,1.4,0,0,81,9,21.6,1018,0
2022-12-04,0.9,-0.4,2.5,0,0,64,6.8,21.6,1013.4,0
2022-12-05,2.6,0.7,4.6,1.7,0,246,7.2,24.1,1019.2,0
2022-12-06,2.5,0.5,3.8,0,0,240,6.8,20.9,1018.7,44
2022-12-07,2.3,1.1,5,0,0,273,6.8,23.4,1016.7,125
2022-12-08,1.2,-1.8,3.6,0,0,338,4.3,14,1010.7,28
2022-12-09,-0.7,-2.6,0.5,1.7,0,30,5,16.9,1004.6,0
2022-12-10,-0.4,-1.9,0.4,3.1,10,349,7.6,25.9,1007.2,0
2022-12-11,-2.5,-3.6,-1.3,0,50,268,9.4,26.6,1010.7,70
2022-12-12,-3.8,-6.7,-0.8,0,40,230,7.2,18,1013.2,413
2022-12-13,-7.2,-10.2,-5.6,0,30,85,8.6,25.9,1011.3,431
2022-12-14,-2.3,-5.9,0.8,11.8,30,79,6.8,24.5,1002.9,0
2022-12-15,-1.4,-2.3,0.1,4.8,60,47,7.9,22.7,1006.2,0
2022-12-16,-1.8,-3.4,0,4.1,70,310,9.4,25.6,1010.5,0
2022-12-17,-4.3,-6.4,-2,0,110,298,6.8,19.8,1026.8,427
2022-12-18,-5.5,-6.1,-4.6,0,100,97,8.3,21.6,1032.9,0
2022-12-19,-1.1,-6,2.8,0,100,94,4.7,16.2,1029,42
2022-12-20,2.8,-0.2,7.6,0,90,145,4.3,14.8,1022.2,22
2022-12-21,6.5,2.6,9.3,1.5,60,199,7.9,23,1017,0
2022-12-22,9.3,5.6,11.7,4.1,0,227,17.6,79.2,1012.1,69
2022-12-23,10.5,7.5,12.4,18.4,0,233,16.9,51.5,1009,2
2022-12-24,9.5,7,11.1,0,0,235,13.3,39.2,1016.8,114
2022-12-25,9.6,7,14.4,0,0,157,7.6,24.1,1018.1,441
2022-12-26,9.1,5.8,14.5,10.9,0,219,13.3,56.9,1020,199
2022-12-27,4.5,1.2,7,0,0,248,9.7,49.3,1029,333
2022-12-28,5.1,0.6,9.5,0,0,189,9.4,24.8,1022.2,216
2022-12-29,8.9,5.1,13.5,1.2,0,196,11.5,34.2,1014.7,205
2022-12-30,7.4,4.3,12.7,1.5,0,179,10.4,47.9,1017.2,366
2022-12-31,13.9,10.5,20,0,0,210,11.2,52.9,1019.1,171
2023-01-01,12.2,6.4,18.5,0,0,183,8.6,23.8,1022.3,470
2023-01-02,9.3,3.5,14.9,0.4,0,199,6.5,29.2,1022.4,251
2023-01-03,7,3.7,10.4,0.7,0,267,5.4,26.3,1030.6,0
2023-01-04,7.4,2.1,11.2,0.1,0,228,16.2,63,1027.2,178
2023-01-05,9.8,8.3,11.1,2.3,0,259,19.8,62.6,1022.8,0
2023-01-06,8.1,4.6,10.9,0,0,226,9.4,34.6,1023.6,353
2023-01-07,6.6,1.3,10.7,0,0,168,5.8,26.3,1018.4,459
2023-01-08,4.8,0.4,8.8,0.1,0,163,5.8,18,1009.4,75
2023-01-09,5.6,3.6,7.5,0.4,0,242,16.6,55.1,1006,5
2023-01-10,3.4,1,5.2,0.2,0,257,13.3,41,1021.8,58
2023-01-11,6.6,2,11.6,4.3,0,216,12.2,42.8,1019.1,69
2023-01-12,6.6,3.8,9,0,0,236,16.6,53.3,1020.2,42
2023-01-13,7.9,3.3,11.9,0.7,0,243,18.7,86.8,1016.4,64
2023-01-14,6.8,3.3,10,0.2,0,199,11.2,47.5,1017.9,195
2023-01-15,6.5,2.2,13.4,0.9,0,230,15.8,64.1,1008.6,0
2023-01-16,3,0.1,6,0,0,187,11.9,62.6,995.9,316
2023-01-17,2.1,0.3,4.3,0,0,175,9.7,42.1,988.8,267
2023-01-18,0.9,-1.2,3.1,0.3,0,259,13.3,40.7,995.5,82
2023-01-19,-1,-2.6,0.6,0,10,255,8.6,23.8,1009.7,161
2023-01-20,-1.3,-2.3,-0.6,2.4,0,263,7.6,22,1016.5,0
2023-01-21,-2.5,-3.6,-1.7,4.5,30,329,8.3,24.8,1022.9,0
2023-01-22,-2.5,-4.2,-1.3,0.1,120,350,4.3,15.8,1026.9,0
2023-01-23,-1.3,-4.6,0.4,0.2,100,67,9,28.4,1031.1,0
2023-01-24,0.9,0.1,1.6,0,70,69,11.2,29.5,1033.7,0
2023-01-25,-0.2,-1.2,0.6,0,10,81,9,23.8,1030.3,0
2023-01-26,-1.4,-1.8,-1,0.1,0,3,5.4,15.5,1021.3,0
2023-01-27,-1.4,-2.1,-0.5,0.3,0,354,7.2,20.9,1021,0
2023-01-28,-1,-2,0.3,0.1,10,27,6.5,18,1025.9,2
2023-01-29,-0.9,-3.1,0.2,0,10,325,6.8,21.2,1028.1,0
2023-01-30,0.5,-3.8,3.6,0,0,247,18.4,63.7,1022.9,124
2023-01-31,2.6,1.1,3.9,0,0,255,19.8,48.2,1026.2,166
