date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01,-2.8,-6.3,-0.2,0,0,,,,,0
2020-01-02,-2.9,-7.5,0.3,0,0,,,,,0
2020-01-03,4.5,0.3,8,2.9,0,,,,,12
2020-01-04,3.9,2.3,4.9,3.5,0,,,,,0
2020-01-05,3.5,2.8,4.3,0.4,0,,,,,0
2020-01-06,2.4,-0.9,5.6,0.4,0,,,,,143
2020-01-07,2.2,-1.3,5.7,0.3,0,,,,,0
2020-01-08,5,3.1,7,4.7,0,,,,,0
2020-01-09,8.5,6.9,10.3,13.7,0,,,,,0
2020-01-10,6.4,3.2,8.4,1.6,0,,,,,3
2020-01-11,2.2,-2.4,5.6,0,0,,,,,156
2020-01-12,2.1,-3.2,5.8,0.1,0,,,,,6
2020-01-13,4.5,3.1,5.7,0.2,0,,,,,0
2020-01-14,7.7,4.8,9.8,0.6,0,,,,,0
2020-01-15,9.3,7.1,12.4,1.1,0,,,,,164
2020-01-16,5.3,0.2,9.6,0,0,,,,,32
2020-01-17,2.8,-1.7,6.7,0.4,0,,,,,52
2020-01-18,2.8,-0.1,5.9,1.6,0,,,,,73
2020-01-19,2.3,0.9,4.7,0.2,0,,,,,109
2020-01-20,0.8,-4.1,5.6,0,0,,,,,28
2020-01-21,-2.2,-6.8,5.5,0,0,,,,,468
2020-01-22,-1.2,-7.7,3.5,0,0,,,,,242
2020-01-23,0.1,-3.3,1.2,0,0,,,,,0
2020-01-24,-1.6,-2.4,-0.8,0,0,,,,,0
2020-01-25,-1.8,-3.9,-0.1,0,0,,,,,0
2020-01-26,-0.1,-1.7,1.3,0,0,,,,,0
2020-01-27,3.8,1,5.8,11.4,0,,,,,0
2020-01-28,3.3,0.2,5.8,4.8,0,,,,,60
2020-01-29,2.2,0.9,5.7,4.1,0,,,,,76
2020-01-30,5.8,3,10.1,1.9,0,,,,,67
2020-01-31,11.1,9.3,14.4,0,0,,,,,279
2020-02-01,9.5,6.4,10.9,12.8,0,,,,,0
2020-02-02,7.9,4.6,11.7,4,0,,,,,0
2020-02-03,8.5,4.1,10.9,13.8,0,,,,,135
2020-02-04,2.6,0.6,4.1,7.3,0,,,,,48
2020-02-05,2.2,-2.2,6.7,0,0,,,,,525
2020-02-06,0.7,-2.5,4.3,0,0,,,,,0
2020-02-07,1.1,-2.3,5,0,0,,,,,495
2020-02-08,-0.3,-4.5,2.3,0,0,,,,,8
2020-02-09,6.8,0.2,11.7,6.4,0,,,,,85
2020-02-10,6.4,1.2,10.6,11,0,,,,,103
2020-02-11,2.7,0.1,5.3,7.9,0,,,,,99
2020-02-12,3,0.3,6.5,1.5,0,,,,,226
2020-02-13,1.2,-1.9,3.1,7.5,0,,,,,0
2020-02-14,3.9,0.7,5.6,0.3,0,,,,,8
2020-02-15,4.3,-1.6,10.5,0.1,0,,,,,280
2020-02-16,11.3,6.6,16,7.7,0,,,,,54
2020-02-17,6.4,3.7,9.3,3.3,0,,,,,72
2020-02-18,5.2,3.9,7.3,7.2,0,,,,,69
2020-02-19,3.5,-0.9,6.4,1,0,,,,,258
2020-02-20,5.1,1.4,8.3,5.1,0,,,,,20
2020-02-21,4.5,2.7,6.9,0,0,,,,,124
2020-02-22,5.9,-0.7,9.9,5,0,,,,,148
2020-02-23,8.1,3.1,11,14.4,0,,,,,0
2020-02-24,4.6,1.1,9.1,7.7,0,,,,,0
2020-02-25,6.3,1.1,9.3,5.6,0,,,,,215
2020-02-26,1.5,0.5,2.6,3.2,0,,,,,1
2020-02-27,1.2,0.1,3.2,10.2,0,,,,,0
2020-02-28,2.2,0.5,4.5,3.8,0,,,,,206
2020-02-29,5.4,1.5,11.2,3.4,0,,,,,127
2020-03-01,5.9,2.8,9.8,8,0,,,,,235
2020-03-02,4.2,0.1,8.1,3.3,0,,,,,24
2020-03-03,3.4,-2.1,8.3,0.1,0,,,,,290
2020-03-04,1.9,-2.9,9.5,4.5,0,,,,,157
2020-03-05,3.1,0.7,4.8,14.9,0,,,,,0
2020-03-06,4,3,5.4,0.6,0,,,,,0
2020-03-07,3.8,0.9,8.2,0,0,,,,,189
2020-03-08,6.6,2,11.2,3,0,,,,,60
2020-03-09,6,3.6,9.8,6.4,0,,,,,276
2020-03-10,7.6,3.1,12,18,0,,,,,0
2020-03-11,11.6,10.1,14,15.3,0,,,,,39
2020-03-12,9.1,4.4,11.7,2.8,0,,,,,413
2020-03-13,5.4,0.6,10.5,1.5,0,,,,,344
2020-03-14,4.1,-0.3,10.3,0,0,,,,,219
2020-03-15,6.9,1.7,13.2,0,0,,,,,513
2020-03-16,7.9,-1.1,17.7,0,0,,,,,634
2020-03-17,9.3,2.1,15.8,0,0,,,,,444
2020-03-18,7.5,-0.5,16,0,0,,,,,335
2020-03-19,9.6,3.3,16,0,0,,,,,200
2020-03-20,8.4,3.4,16,0.6,0,,,,,176
2020-03-21,4,0.3,8.7,0,0,,,,,331
2020-03-22,2.4,-1.1,7.3,0,0,,,,,682
2020-03-23,2,-2.2,7.2,0,0,,,,,683
2020-03-24,2.3,-2.5,8.4,0,0,,,,,683
2020-03-25,3,-6,10.1,0,0,,,,,683
2020-03-26,4.5,-1.9,10.3,0,0,,,,,649
2020-03-27,8.8,0.5,16.1,0,0,,,,,652
2020-03-28,10.1,3.7,18.2,0,0,,,,,659
2020-03-29,3.1,-1.8,9.5,0,0,,,,,153
2020-03-30,2.1,-6,9.6,0,0,,,,,582
2020-03-31,3,-3.6,9.2,0,0,,,,,441
2020-04-01,3,-6.7,11.9,0,0,,,,,691
2020-04-02,4.5,-4.7,12.6,0.1,0,,,,,677
2020-04-03,6.1,-1.3,11,0,0,,,,,39
2020-04-04,5.3,-3.8,13.5,0,0,,,,,699
2020-04-05,9,-1.8,17.5,0,0,,,,,705
2020-04-06,11.9,0.7,22.2,0,0,,,,,712
2020-04-07,13.6,5.1,21.5,0,0,,,,,517
2020-04-08,14,4.4,23.9,0,0,,,,,671
2020-04-09,14.3,5.1,24.4,0,0,,,,,504
2020-04-10,13,3.7,22.5,0,0,,,,,703
2020-04-11,11.2,0.9,20.9,0,0,,,,,706
2020-04-12,13.2,4.2,23.3,0,0,,,,,629
2020-04-13,6.8,-0.7,12,0,0,,,,,365
2020-04-14,4,-2.3,11.6,0,0,,,,,339
2020-04-15,7.3,-3.2,17.6,0,0,,,,,626
2020-04-16,12.4,-0.1,24,0,0,,,,,723
2020-04-17,14.4,4,24.4,0,0,,,,,603
2020-04-18,13.7,5.3,22.5,0.4,0,,,,,334
2020-04-19,11.2,6.5,16.8,0,0,,,,,252
2020-04-20,11.4,6.1,18.2,0,0,,,,,772
2020-04-21,12.5,6.1,18.8,0,0,,,,,775
2020-04-22,14.3,7.2,21.5,0,0,,,,,776
2020-04-23,12.5,3.7,21.5,0,0,,,,,779
2020-04-24,12.8,3.1,22.5,0,0,,,,,630
2020-04-25,10.1,3.8,18.9,0,0,,,,,603
2020-04-26,10.7,0.4,20.7,0,0,,,,,767
2020-04-27,12.7,1.6,22.9,0,0,,,,,635
2020-04-28,9.6,4.2,14.8,5,0,,,,,50
2020-04-29,12.2,7.6,17.3,3.6,0,,,,,355
2020-04-30,10.6,6.8,15.8,10.9,0,,,,,143
2020-05-01,8.1,2.9,14.5,6.1,,,,,,243
2020-05-02,7.7,4.1,12,7.5,,,,,,218
2020-05-03,9.2,2.1,16.4,0,,,,,,280
2020-05-04,9.1,1.6,12.8,0.4,,,,,,75
2020-05-05,7.8,0,16.1,0,,,,,,807
2020-05-06,9.3,-0.1,17.9,0,,,,,,813
2020-05-07,11.9,0.9,22.2,0,,,,,,811
2020-05-08,15.1,5.5,24.7,0,,,,,,607
2020-05-09,14.4,7.3,22.2,0,,,,,,268
2020-05-10,13.4,7.9,21.4,7.2,,,,,,84
2020-05-11,6.1,0.8,11.5,0.2,,,,,,100
2020-05-12,5.9,-2.3,13.1,0,,,,,,670
2020-05-13,7.6,2.2,13,0,,,,,,160
2020-05-14,7.5,1.4,15,0,,,,,,532
2020-05-15,9.4,0.8,18.2,0,,,,,,790
2020-05-16,10.6,-0.9,20.2,0,,,,,,747
2020-05-17,12.1,4.7,20.4,0,,,,,,796
2020-05-18,14.6,3.2,24,0,,,,,,822
2020-05-19,16.2,5.5,25.1,0,,,,,,737
2020-05-20,16.4,9.5,23.7,0,,,,,,338
2020-05-21,16.6,6.6,25.6,0,,,,,,846
2020-05-22,16.9,9.7,24.6,2.5,,,,,,43
2020-05-23,12.1,8.4,16.7,0.8,,,,,,171
2020-05-24,11.9,5.6,17.1,1.8,,,,,,136
2020-05-25,13.8,6.1,20.4,0.4,,,,,,371
2020-05-26,12.6,3,21.5,0,,,,,,713
2020-05-27,15.5,4.2,25.5,0,,,,,,664
2020-05-28,15.8,6.6,23.6,0,,,,,,863
2020-05-29,14.3,5.6,23.3,0,,,,,,805
2020-05-30,14.1,5.1,23.2,0,,,,,,671
2020-05-31,14.1,6.1,21.8,0,,,,,,758
2020-06-01,16.9,5.6,26.9,0,,,,,,871
2020-06-02,18.5,7.8,27.9,0.3,,,,,,840
2020-06-03,19,10.4,29.5,4,,,,,,587
2020-06-04,13,9.3,15.9,2.6,,,,,,2
2020-06-05,9,6.6,11.3,8,,,,,,57
2020-06-06,10.3,3.4,17.5,3.6,,,,,,422
2020-06-07,11.6,4,18.3,0,,,,,,400
2020-06-08,12,4.4,18.4,2.4,,,,,,300
2020-06-09,14.2,5.9,21.4,0.3,,,,,,421
2020-06-10,14,10.5,19.4,3,,,,,,56
2020-06-11,13.8,10.2,18.3,0.9,,,,,,22
2020-06-12,18.8,9.6,27.3,0,,,,,,590
2020-06-13,20.9,15.1,28.6,19.6,,,,,,523
2020-06-14,17,15,21.7,1.1,,,,,,53
2020-06-15,16.9,14.7,21.9,2.3,,,,,,8
2020-06-16,16.2,14.3,18.4,2.8,,,,,,0
2020-06-17,17.3,13.5,24.2,17.3,,,,,,342
2020-06-18,16.8,11.1,21.6,0,,,,,,208
2020-06-19,17.1,8.9,24.3,0,,,,,,682
2020-06-20,17.7,10.2,24.2,0,,,,,,720
2020-06-21,18.2,8.5,27.2,0,,,,,,667
2020-06-22,17.2,10.1,24.5,0,,,,,,453
2020-06-23,18.7,8.5,27.6,0,,,,,,885
2020-06-24,19.9,10.4,28.7,0,,,,,,870
2020-06-25,20.1,11.6,27.9,0,,,,,,650
2020-06-26,20.9,11.5,29.4,0,,,,,,811
2020-06-27,21.4,14.5,27.8,0.5,,,,,,279
2020-06-28,18.1,11.7,22.1,0,,,,,,143
2020-06-29,15.8,9.7,23.7,1.6,,,,,,390
2020-06-30,16.9,9.3,23.6,0,,,,,,428
2020-07-01,19.2,14.9,24.8,7.3,,,,,,87
2020-07-02,16.8,11.6,24.7,0.2,,,,,,354
2020-07-03,16.2,8.7,22.9,0,,,,,,437
2020-07-04,18,9.5,24.7,0,,,,,,237
2020-07-05,21,17.4,26.9,0,,,,,,192
2020-07-06,14,9.2,21.2,3.9,,,,,,347
2020-07-07,15,7.4,22.9,0.4,,,,,,472
2020-07-08,13.6,10.7,15.9,3.8,,,,,,1
2020-07-09,19.2,14.2,27.4,0,,,,,,289
2020-07-10,16.7,8.8,22.4,0,,,,,,165
2020-07-11,14.7,7,22.9,0,,,,,,540
2020-07-12,15.5,6.2,26.3,0,,,,,,507
2020-07-13,17.5,6.8,27.7,0,,,,,,819
2020-07-14,17.3,9.4,27.8,3.8,,,,,,367
2020-07-15,15.5,11.9,22.3,1.4,,,,,,294
2020-07-16,14.4,11.5,18.8,1.4,,,,,,3
2020-07-17,16.6,11.2,24.2,0,,,,,,221
2020-07-18,18.7,10.3,27.6,0,,,,,,420
2020-07-19,20.6,10.4,29.5,0,,,,,,505
2020-07-20,18.1,9.2,25.1,0,,,,,,337
2020-07-21,15.9,7.1,25.4,0,,,,,,793
2020-07-22,16.8,6,26.6,0,,,,,,841
2020-07-23,18.4,7.6,28.5,0,,,,,,847
2020-07-24,20.5,12.4,29.2,0,,,,,,390
2020-07-25,19.6,12,27,4.6,,,,,,165
2020-07-26,18.9,11.3,25.6,0,,,,,,434
2020-07-27,19.5,9,27.9,0,,,,,,356
2020-07-28,20.8,13.7,27.5,0,,,,,,435
2020-07-29,17.1,8.1,25.5,0,,,,,,665
2020-07-30,19.2,7.8,30.9,0,,,,,,835
2020-07-31,23.4,11,34.1,0,,,,,,835
2020-08-01,22.8,14.1,32.8,0,,,,,,356
2020-08-02,20.5,13.4,26.9,2.1,,,,,,298
2020-08-03,17.2,10.5,26.7,0,,,,,,317
2020-08-04,16.9,9,26.3,0,,,,,,603
2020-08-05,18.7,7.3,30.1,0,,,,,,812
2020-08-06,21,10,31.8,0,,,,,,813
2020-08-07,23.9,12.1,35.7,0,,,,,,808
2020-08-08,26.5,15,37.3,0,,,,,,717
2020-08-09,23,17.3,35.9,2.8,,,,,,278
2020-08-10,23.5,18.2,32.1,0,,,,,,281
2020-08-11,22.6,16.5,30.8,12.1,,,,,,337
2020-08-12,22,18,30.9,10.9,,,,,,339
2020-08-13,21.1,17,26.1,0.1,,,,,,93
2020-08-14,21.3,16.4,29.6,2.5,,,,,,123
2020-08-15,21,16,27.7,0,,,,,,129
2020-08-16,22.1,14.7,30.5,30.9,,,,,,596
2020-08-17,18.2,15.1,23.1,0.7,,,,,,180
2020-08-18,18.4,12.5,26.2,0.1,,,,,,414
2020-08-19,18.7,10.1,26.8,0.1,,,,,,695
2020-08-20,22.6,16.6,30.4,0,,,,,,429
2020-08-21,23.3,17.8,28.5,0,,,,,,123
2020-08-22,21.2,15.1,26.4,1.4,,,,,,348
2020-08-23,16.5,12.7,24,0.3,,,,,,222
2020-08-24,16.1,11.2,20.4,0,,,,,,240
2020-08-25,16.5,9.3,21.2,0,,,,,,288
2020-08-26,17.2,13.9,20.6,0,,,,,,32
2020-08-27,16.2,11.9,22.4,4.2,,,,,,346
2020-08-28,16.2,10.1,20.6,0,,,,,,109
2020-08-29,14.5,7.9,21.6,0.8,,,,,,299
2020-08-30,14.5,8.8,21,6.1,,,,,,249
2020-08-31,14.3,12.1,18.2,1.8,,,,,,72
2020-09-01,13.5,8.3,19.8,1,,,,,,100
2020-09-02,12.8,5.7,23.2,0,,,,,,421
2020-09-03,12,5.7,18.4,3.5,,,,,,23
2020-09-04,18.2,13.9,23.9,0.1,,,,,,59
2020-09-05,14.9,8.8,19,0,,,,,,257
2020-09-06,12.3,3.7,21,0,,,,,,468
2020-09-07,12.8,4.7,22,0,,,,,,636
2020-09-08,15.2,5.5,24.8,0,,,,,,690
2020-09-09,17.4,9.8,23.8,0,,,,,,261
2020-09-10,15.7,7.4,23.1,0,,,,,,682
2020-09-11,13.7,4.4,23.9,0,,,,,,683
2020-09-12,16.1,7.1,26.7,0,,,,,,568
2020-09-13,16.6,7.4,27.4,0,,,,,,666
2020-09-14,18.6,9,29.2,0,,,,,,633
2020-09-15,20.3,11.1,32.1,0,,,,,,633
2020-09-16,20.5,11.7,33.8,0,,,,,,500
2020-09-17,15.1,9.3,22.6,0,,,,,,659
2020-09-18,14.4,6.7,22.6,0,,,,,,677
2020-09-19,13.2,3.8,24.5,0,,,,,,665
2020-09-20,14.5,5.2,26.4,0,,,,,,637
2020-09-21,14.9,5.8,26.2,0,,,,,,669
2020-09-22,15.6,6.2,27.5,0,,,,,,659
2020-09-23,16.6,8.7,26,3.3,,,,,,505
2020-09-24,15.2,10.5,19.5,0.9,,,,,,534
2020-09-25,10.7,7.5,13.5,0,,,,,,69
2020-09-26,8.4,6.4,11.8,15.9,,,,,,0
2020-09-27,8.4,6.5,10.6,0.4,,,,,,1
2020-09-28,9.8,4.9,14.5,0,,,,,,48
2020-09-29,9.6,5.2,12.7,1.7,,,,,,0
2020-09-30,10.7,8,13.6,0,,,,,,5
2020-10-01,11.3,7.1,15.5,0.7,0,,,,,2
2020-10-02,13.9,8.8,18.7,0,0,,,,,130
2020-10-03,11.6,6.2,16.8,6.8,0,,,,,48
2020-10-04,10,7.7,13.6,1.8,0,,,,,115
2020-10-05,9.6,7.2,11.9,7,0,,,,,23
2020-10-06,10.9,9.6,13.3,3.4,0,,,,,62
2020-10-07,10.7,7.6,14.6,2.6,0,,,,,83
2020-10-08,11.2,5.6,15.2,4.5,0,,,,,13
2020-10-09,10.8,6.2,13.4,6.4,0,,,,,1
2020-10-10,8.5,5.5,12.2,2,0,,,,,154
2020-10-11,8.3,5.3,13.4,0.1,0,,,,,437
2020-10-12,8,5,12.4,1.3,0,,,,,107
2020-10-13,6.1,3.3,11.1,0,0,,,,,129
2020-10-14,6.7,3.2,10.6,2.8,0,,,,,0
2020-10-15,7.7,6.1,9.2,0.1,0,,,,,0
2020-10-16,7.4,2.1,11.2,0,0,,,,,1
2020-10-17,4.7,0.1,10.3,0,0,,,,,7
2020-10-18,6.1,0,12.5,0,0,,,,,172
2020-10-19,7.2,2.4,12,0,0,,,,,198
2020-10-20,6.4,0.8,10,10.8,0,,,,,58
2020-10-21,11.5,8.4,16.8,1.7,0,,,,,164
2020-10-22,14.6,10.8,20.3,2.1,0,,,,,254
2020-10-23,12.3,6.5,15.7,10.9,0,,,,,7
2020-10-24,11,6.4,14.9,0,0,,,,,59
2020-10-25,11,9,13.2,4.8,0,,,,,5
2020-10-26,8.6,5.4,10.3,0.9,0,,,,,11
2020-10-27,8.4,5.6,10.7,0.1,0,,,,,50
2020-10-28,10.5,8.2,14.6,5.9,0,,,,,106
2020-10-29,9.1,7,11.8,6.9,0,,,,,227
2020-10-30,12.2,10.5,13.9,0,0,,,,,1
2020-10-31,11.5,8.3,14.7,3.6,0,,,,,183
2020-11-01,13,10,15.5,2.2,0,,,,,0
2020-11-02,16.4,10.3,20.6,1.1,0,,,,,185
2020-11-03,9.2,3.6,12.2,0.4,0,,,,,213
2020-11-04,5.1,-1,10.9,0,0,,,,,292
2020-11-05,2.7,-2.3,11.4,0,0,,,,,336
2020-11-06,3.6,-1.4,11.4,0,0,,,,,522
2020-11-07,3.5,-1.9,11.5,0,0,,,,,466
2020-11-08,5,-0.7,11.2,0.3,0,,,,,309
2020-11-09,7.7,3,13.7,0,0,,,,,312
2020-11-10,3.6,2.1,5,0,0,,,,,0
2020-11-11,5.6,4,6.9,0.5,0,,,,,0
2020-11-12,6.9,1.9,12.3,0.2,0,,,,,117
2020-11-13,5.8,0.8,10.8,1.8,0,,,,,27
2020-11-14,9.1,6.1,12.5,0,0,,,,,188
2020-11-15,10,5,15,1.7,0,,,,,309
2020-11-16,8.5,5.8,11.1,4.1,0,,,,,13
2020-11-17,8.9,5.9,11.4,0.2,0,,,,,1
2020-11-18,8.9,3.8,13.6,0.8,0,,,,,250
2020-11-19,6.4,1.4,9.7,1.6,0,,,,,67
2020-11-20,2.1,-2,5.5,0,0,,,,,1
2020-11-21,1.8,-2.5,5.3,0,0,,,,,41
2020-11-22,5.7,4,7.3,1,0,,,,,0
2020-11-23,4.9,-0.6,9.1,0,0,,,,,270
2020-11-24,3.4,2.1,4.6,0,0,,,,,0
2020-11-25,3.6,2.2,4.5,0,0,,,,,0
2020-11-26,1.3,0.4,2.3,0,0,,,,,0
2020-11-27,1.2,0.7,1.7,0,0,,,,,0
2020-11-28,0.6,-0.8,2,0,0,,,,,10
2020-11-29,-2,-6.8,0.3,0,0,,,,,0
2020-11-30,-2.9,-8.6,1.3,6.3,0,,,,,347
2020-12-01,0.5,0,1.3,0.3,20,,,,,0
2020-12-02,0.5,-0.1,1.1,0.4,0,,,,,0
2020-12-03,0.3,-0.2,1.3,5.7,0,,,,,0
2020-12-04,1.8,-0.1,4.5,4.9,40,,,,,0
2020-12-05,1.3,0.1,2.6,0.8,20,,,,,1
2020-12-06,2.5,1.1,3.6,3.2,0,,,,,0
2020-12-07,2.6,1.2,4.6,0.5,0,,,,,5
2020-12-08,1.6,-1.6,4.5,0,0,,,,,46
2020-12-09,1.1,-1.3,2.7,0,0,,,,,0
2020-12-10,0.1,-0.8,1.1,0,0,,,,,0
2020-12-11,0.9,-0.4,2,0.3,0,,,,,0
2020-12-12,3.1,2,3.8,0.5,0,,,,,0
2020-12-13,3.6,0.2,6.2,0.1,0,,,,,9
2020-12-14,4,0.4,7.1,2.4,0,,,,,20
2020-12-15,5,3,6.5,3.5,0,,,,,0
2020-12-16,7,5.9,8.1,0,0,,,,,0
2020-12-17,5.3,0.7,9.8,0.3,0,,,,,120
2020-12-18,2.6,-0.7,5.5,0,0,,,,,2
2020-12-19,4.5,3.1,8.1,1.5,0,,,,,179
2020-12-20,3.9,2.7,4.4,1.7,0,,,,,0
2020-12-21,4.8,2,7.7,4.4,0,,,,,0
2020-12-22,11.2,7.4,13.6,10.3,0,,,,,22
2020-12-23,9.8,8,11.1,9.1,0,,,,,0
2020-12-24,5,2.3,8.2,0.7,0,,,,,13
2020-12-25,1,-3.2,3.5,0,0,,,,,259
2020-12-26,0.9,-3,3.8,0,0,,,,,47
2020-12-27,0.4,-0.3,1.1,14.2,0,,,,,0
2020-12-28,2,0,3.4,1.3,40,,,,,43
2020-12-29,0.9,-1.6,3.4,2.6,10,,,,,52
2020-12-30,1.4,-0.4,4.1,0,0,,,,,110
2020-12-31,0.5,0.1,1.9,4.5,0,,,,,0
2021-01-01,-0.1,-4.6,1.6,0,10,,,,,0
2021-01-02,-0.8,-4.5,1.3,0,10,356,5.5,,1014.2,0
2021-01-03,0.6,0,1.7,0.2,0,36,13.4,,1013.4,0
2021-01-04,0.2,-0.3,0.5,0,0,56,11.8,,1015.5,0
2021-01-05,0.7,0.2,1.2,0.4,0,43,13.5,,1015.6,0
2021-01-06,1.2,-0.1,3.2,0.2,0,352,10.9,,1014.7,1
2021-01-07,0.1,-0.5,1.1,6.7,0,248,11.8,,1013.6,0
2021-01-08,0.1,-0.9,1.3,0.6,90,294,11.4,,1014.9,4
2021-01-09,-0.3,-2.3,2.6,0,60,320,7.5,,1023.1,184
2021-01-10,-1.8,-5.8,1.6,0,40,259,4.8,,1025.4,0
2021-01-11,-1.9,-5.8,1.5,3.6,20,227,12.9,,1021.3,110
2021-01-12,1.7,0.2,3.9,2.6,20,260,19.8,,1010,0
2021-01-13,1.2,0.2,2.6,2.4,0,277,19.3,,1015.8,84
2021-01-14,-0.2,-2.4,1.6,0,0,26,12.3,,1018.9,0
2021-01-15,-1.1,-4.7,0.4,0,0,6,10.8,,1025.7,0
2021-01-16,-1.9,-3.3,-0.5,1.3,0,261,9.7,,1026.1,2
2021-01-17,-1.4,-3.4,2,0.4,30,208,7.2,,1019,0
2021-01-18,2.4,1.5,3.7,0.5,0,258,16.4,,1022.8,1
2021-01-19,2.5,0.5,3.9,9.8,0,226,22,,1013.5,0
2021-01-20,3.3,-1.2,7.1,0,0,200,18.6,,1004.7,117
2021-01-21,6.3,3.7,9.7,16.7,0,200,24.1,,996,72
2021-01-22,3.4,-0.3,8.5,0.5,0,265,13.4,,993.7,0
2021-01-23,1.1,-0.7,2.8,5.4,0,201,8.7,,997,0
2021-01-24,-0.3,-3.3,1.3,4.4,30,261,15.1,,996.8,10
2021-01-25,-1.1,-3.3,1.3,2.4,50,24,7.8,,1004.7,0
2021-01-26,0.7,-0.9,1.5,1.2,60,273,19.7,,1015.3,0
2021-01-27,-0.1,-1.8,1.2,1.8,30,222,12.1,,1014.5,0
2021-01-28,2.2,1,3.4,26.5,20,233,11.6,,1005.1,0
2021-01-29,5.3,2.2,8.9,12,0,245,19.7,,997.2,26
2021-01-30,1.4,-1.5,6.4,0.6,0,38,17.2,,1001.5,0
2021-01-31,-1.5,-4.1,-0.2,1.4,0,88,13,,1002.9,33
2021-02-01,0.8,-0.5,3.1,2.1,10,89,9.3,,996,0
2021-02-02,4.6,1.7,8.8,4.4,0,225,11.7,,1002.6,0
2021-02-03,7.7,5.1,10.8,11.2,0,223,16.9,,1000,17
2021-02-04,5.2,0.4,9.6,0,0,235,13.6,,1013,209
2021-02-05,3.4,0.9,5.3,2.3,0,115,6.1,,1013.6,0
2021-02-06,2.5,-0.8,4.9,13.5,0,66,15.6,,1009.8,0
2021-02-07,-3.3,-6.5,-0.7,1.8,0,58,19,,1000.8,0
2021-02-08,-7.4,-9.1,-6.3,0.5,20,60,16.5,,1001.4,0
2021-02-09,-10,-15,-7.1,0,20,44,9.3,,1007.1,173
2021-02-10,-9.1,-15.1,-4.2,0,20,33,12.7,,1012.6,232
2021-02-11,-5.6,-11.6,-1.8,0,20,43,8.6,,1028.5,233
2021-02-12,-8.1,-12.9,-3.3,0,20,62,15.1,,1034.4,478
2021-02-13,-7,-12.7,-1.1,0,20,75,13.9,,1040.5,554
2021-02-14,-6.3,-14.1,0.1,0,20,115,11.6,,1040.4,523
2021-02-15,-2.3,-5,0.1,2.2,20,163,13.1,,1030.6,0
2021-02-16,1.9,-0.1,6,3.2,0,206,11,,1019.4,74
2021-02-17,5.8,0.4,9.6,0.1,0,239,15.2,,1018,111
2021-02-18,3.1,-0.9,7.9,1.4,0,154,10.4,,1015.3,119
2021-02-19,4.2,-1.1,9.4,0,0,216,11.3,,1018.2,272
2021-02-20,5.2,-1,14.6,0,0,165,10.7,,1017.6,381
2021-02-21,6.6,0.5,16.7,0,0,174,10.1,,1017.9,579
2021-02-22,4.1,-2.2,10.5,0,0,126,7.8,,1022.5,336
2021-02-23,8.4,2.3,18.2,0,0,191,9.3,,1031.6,417
2021-02-24,8.6,1.9,18.4,0,0,199,9.3,,1031.9,508
2021-02-25,8.8,0.8,19.7,0,0,207,8.2,,1028.1,508
2021-02-26,4.7,-1,8.3,6.2,0,325,11.5,,1032.1,57
2021-02-27,3.7,-3,11.3,0,0,13,10.5,,1039,563
2021-02-28,5.8,0.2,13.2,0,0,70,9.3,,1037.5,583
2021-03-01,3.6,-2.1,11.9,0,0,66,9.2,,1034.5,436
2021-03-02,4.4,-2.4,13.5,0,0,108,7.8,,1032.9,613
2021-03-03,5.3,-2,15.4,0,0,236,7.4,,1028.6,361
2021-03-04,5.2,2.2,9.1,1.6,0,305,9.3,,1020.3,21
2021-03-05,1.5,-4.9,6.9,0.2,0,17,12.1,,1026.3,296
2021-03-06,-0.6,-7.2,7.4,0,0,52,6.5,,1032.8,626
2021-03-07,0,-7.3,9,0,0,351,6.8,,1025.2,629
2021-03-08,1.7,-4.2,7.8,0,0,333,8.3,,1022.8,63
2021-03-09,1.6,-1.8,4,0.8,0,240,7.9,,1019.2,2
2021-03-10,4.3,-0.8,8,0.4,0,235,9.9,,1018.1,7
2021-03-11,7.9,4.3,13.4,5,0,229,25.4,,1003.2,195
2021-03-12,5.6,2.5,10.3,8.5,0,243,25.7,,1006.9,207
2021-03-13,5,1.3,8,7.5,0,234,25.9,,999.9,151
2021-03-14,3.2,1.3,5.3,6.1,0,274,19.6,,1008.6,38
2021-03-15,3.4,0.9,7.3,3.1,0,282,19.6,,1012.4,124
2021-03-16,3.9,1.8,9.6,1.1,0,309,18.6,,1021.3,176
2021-03-17,2,-3.5,6.4,0.1,0,340,10.9,,1024,67
2021-03-18,0.9,-3.6,7.7,2.6,0,312,10.5,,1023.3,176
2021-03-19,2.2,-1.6,8,0,0,29,15.7,,1022.3,482
2021-03-20,2,-3.7,7.4,1,0,12,7.7,,1028,426
2021-03-21,4.6,2.9,7.7,0.3,0,309,19.5,,1021.1,233
2021-03-22,4.2,2.1,8.3,0.4,0,325,12.8,,1023.6,54
2021-03-23,5,-1.1,9.7,0,0,290,8,,1026.2,79
2021-03-24,6,-3.3,16,0,0,214,8.7,,1023.7,656
2021-03-25,7.5,-1,15.8,0,0,251,6.9,,1020.5,357
2021-03-26,9.2,2.7,15.8,0.8,0,211,10.8,,1018.6,402
2021-03-27,5.3,-0.5,9.5,2.9,0,249,18.4,,1021.2,333
2021-03-28,7,-1.1,12.8,0,0,,,,,183
